"Booking_ID","no_of_adults","no_of_children","no_of_weekend_nights","no_of_week_nights","type_of_meal_plan","required_car_parking_space","room_type_reserved","lead_time","arrival_year","arrival_month","arrival_date","market_segment_type","repeated_guest","no_of_previous_cancellations","no_of_previous_bookings_not_canceled","avg_price_per_room","no_of_special_requests","booking_status"
"INN00733",2,2,4,10,"Meal Plan 1",FALSE,"Room_Type 6",222,"2018",8,14,"Online",FALSE,0,0,158.95,0,FALSE
"INN00734",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 4",47,"2018",9,18,"Online",FALSE,0,0,119.52,0,TRUE
"INN00735",2,0,0,3,"Meal Plan 2",FALSE,"Room_Type 1",88,"2018",5,3,"Offline",FALSE,0,0,117,1,TRUE
"INN00736",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 4",26,"2018",4,27,"Online",FALSE,0,0,140.67,0,FALSE
"INN00737",2,0,2,3,"Meal Plan 1",FALSE,"Room_Type 1",17,"2017",10,15,"Online",FALSE,0,0,94.95,1,TRUE
"INN00738",2,0,2,5,"Not Selected",FALSE,"Room_Type 1",104,"2018",5,11,"Online",FALSE,0,0,109.65,0,FALSE
"INN00739",2,0,1,2,"Not Selected",FALSE,"Room_Type 1",7,"2018",12,30,"Online",FALSE,0,0,120,0,TRUE
"INN00740",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",128,"2018",3,18,"Online",FALSE,0,0,67.22,0,TRUE
"INN00741",1,0,0,3,"Meal Plan 1",FALSE,"Room_Type 2",11,"2018",3,16,"Offline",FALSE,0,0,62,0,TRUE
"INN00742",2,0,0,1,"Not Selected",FALSE,"Room_Type 1",6,"2018",3,4,"Online",FALSE,0,0,91,0,TRUE
"INN00743",2,0,2,4,"Meal Plan 1",FALSE,"Room_Type 1",23,"2018",3,17,"Offline",FALSE,0,0,68,0,TRUE
"INN00744",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",304,"2018",11,3,"Online",FALSE,0,0,89,0,FALSE
"INN00745",2,0,2,1,"Meal Plan 2",FALSE,"Room_Type 1",4,"2017",8,8,"Offline",FALSE,0,0,94.5,0,TRUE
"INN00746",3,0,1,2,"Meal Plan 1",FALSE,"Room_Type 4",25,"2018",8,15,"Online",FALSE,0,0,187,1,FALSE
"INN00747",3,0,0,4,"Meal Plan 2",FALSE,"Room_Type 1",65,"2018",12,21,"Offline",FALSE,0,0,122.65,0,TRUE
"INN00748",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",21,"2018",2,25,"Corporate",FALSE,0,0,68,1,TRUE
"INN00749",3,0,1,1,"Meal Plan 1",FALSE,"Room_Type 4",45,"2018",3,19,"Online",FALSE,0,0,131.4,1,FALSE
"INN00750",2,0,2,3,"Meal Plan 2",FALSE,"Room_Type 1",25,"2018",4,15,"Online",FALSE,0,0,149.4,0,FALSE
"INN00751",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",5,"2018",5,24,"Corporate",FALSE,0,0,100,0,TRUE
"INN00752",2,0,1,1,"Meal Plan 2",FALSE,"Room_Type 1",247,"2018",6,6,"Online",FALSE,0,0,115,1,FALSE
"INN00753",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",6,"2018",10,20,"Online",FALSE,0,0,160,2,TRUE
"INN00754",2,1,2,1,"Meal Plan 1",FALSE,"Room_Type 1",25,"2018",4,16,"Online",FALSE,0,0,127.67,2,TRUE
"INN00755",2,0,0,3,"Not Selected",FALSE,"Room_Type 1",52,"2018",12,7,"Online",FALSE,0,0,79.2,2,TRUE
"INN00756",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",18,"2017",12,1,"Online",FALSE,0,0,69,2,TRUE
"INN00757",2,0,0,4,"Meal Plan 2",FALSE,"Room_Type 1",296,"2018",9,21,"Online",FALSE,0,0,117,1,FALSE
"INN00758",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 1",174,"2017",10,10,"Online",FALSE,0,0,70,0,FALSE
"INN00759",3,0,0,3,"Meal Plan 1",FALSE,"Room_Type 4",31,"2018",3,8,"Online",FALSE,0,0,114.3,2,TRUE
"INN00760",1,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",166,"2018",11,1,"Online",FALSE,0,0,110,0,FALSE
"INN00761",1,2,0,3,"Meal Plan 1",FALSE,"Room_Type 6",30,"2018",9,1,"Online",FALSE,0,0,181.8,1,TRUE
"INN00762",2,0,2,2,"Not Selected",FALSE,"Room_Type 1",68,"2018",4,1,"Online",FALSE,0,0,75.65,1,FALSE
"INN00763",2,0,2,3,"Meal Plan 1",FALSE,"Room_Type 1",194,"2018",4,17,"Online",FALSE,0,0,77.23,2,TRUE
"INN00764",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",145,"2018",1,3,"Offline",FALSE,0,0,65,0,TRUE
"INN00765",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",292,"2018",7,21,"Online",FALSE,0,0,115,0,FALSE
"INN00766",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 4",0,"2017",9,7,"Online",FALSE,0,0,118.8,0,FALSE
"INN00767",2,0,0,4,"Meal Plan 1",FALSE,"Room_Type 4",24,"2018",5,31,"Online",FALSE,0,0,127.48,1,TRUE
"INN00768",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 4",124,"2018",5,6,"Online",FALSE,0,0,114.3,0,TRUE
"INN00769",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 4",44,"2018",12,3,"Offline",FALSE,0,0,87.2,0,TRUE
"INN00770",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",257,"2017",7,1,"Online",FALSE,0,0,101.5,0,FALSE
"INN00771",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",164,"2017",10,2,"Offline",FALSE,0,0,100,0,TRUE
"INN00772",2,0,0,4,"Not Selected",FALSE,"Room_Type 1",153,"2018",7,27,"Online",FALSE,0,0,91.38,1,TRUE
"INN00773",2,1,3,9,"Meal Plan 1",FALSE,"Room_Type 1",155,"2018",8,1,"Online",FALSE,0,0,119.71,1,FALSE
"INN00774",2,0,0,1,"Not Selected",FALSE,"Room_Type 1",0,"2018",6,2,"Online",FALSE,0,0,119,0,TRUE
"INN00775",2,0,0,1,"Not Selected",FALSE,"Room_Type 1",29,"2018",7,28,"Online",FALSE,0,0,139,1,TRUE
"INN00776",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 1",59,"2018",8,29,"Online",FALSE,0,0,109.8,1,TRUE
"INN00777",1,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",91,"2018",9,14,"Corporate",TRUE,3,15,65,0,TRUE
"INN00778",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 4",76,"2018",7,2,"Online",FALSE,0,0,131.4,0,FALSE
"INN00779",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",93,"2018",4,12,"Online",FALSE,0,0,96.3,3,TRUE
"INN00780",1,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",4,"2018",2,15,"Complementary",TRUE,0,1,0,1,TRUE
"INN00781",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 4",25,"2018",4,20,"Online",FALSE,0,0,137,1,TRUE
"INN00782",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",245,"2018",6,17,"Online",FALSE,0,0,75,0,FALSE
"INN00783",3,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",74,"2018",12,27,"Offline",FALSE,0,0,92.65,0,TRUE
"INN00784",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 1",275,"2018",6,4,"Online",FALSE,0,0,62.8,0,FALSE
"INN00785",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",14,"2018",10,22,"Online",FALSE,0,0,160,0,FALSE
"INN00786",1,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",265,"2018",6,24,"Offline",FALSE,0,0,90,0,TRUE
"INN00787",2,0,3,5,"Meal Plan 1",TRUE,"Room_Type 1",122,"2018",8,21,"Offline",FALSE,0,0,81.26,2,TRUE
"INN00788",1,0,0,4,"Meal Plan 1",FALSE,"Room_Type 1",158,"2018",5,25,"Online",FALSE,0,0,114.75,1,FALSE
"INN00789",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",119,"2018",4,29,"Online",FALSE,0,0,99.3,0,TRUE
"INN00790",1,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",6,"2018",10,3,"Corporate",FALSE,0,0,89,0,TRUE
"INN00791",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",122,"2018",4,15,"Online",FALSE,0,0,85,0,FALSE
"INN00792",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 1",60,"2018",3,20,"Online",FALSE,0,0,75,0,FALSE
"INN00793",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",1,"2017",9,30,"Offline",TRUE,1,0,102.6,0,TRUE
"INN00794",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 4",121,"2018",6,4,"Offline",FALSE,0,0,90.95,0,TRUE
"INN00795",2,0,1,1,"Meal Plan 2",FALSE,"Room_Type 1",301,"2018",7,30,"Online",FALSE,0,0,115,1,FALSE
"INN00796",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",349,"2018",12,24,"Online",FALSE,0,0,78.3,0,FALSE
"INN00797",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",59,"2018",5,19,"Online",FALSE,0,0,121.5,0,FALSE
"INN00798",1,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",71,"2018",6,14,"Offline",FALSE,0,0,120,0,TRUE
"INN00799",2,0,0,4,"Meal Plan 1",FALSE,"Room_Type 1",200,"2018",8,31,"Online",FALSE,0,0,105.4,1,FALSE
"INN00800",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 4",71,"2018",10,21,"Online",FALSE,0,0,101.87,1,TRUE
"INN00801",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",105,"2018",9,28,"Corporate",TRUE,3,17,65,0,TRUE
"INN00802",2,0,0,2,"Meal Plan 1",TRUE,"Room_Type 1",6,"2017",11,6,"Online",FALSE,0,0,116,0,TRUE
"INN00803",1,0,0,1,"Not Selected",FALSE,"Room_Type 1",76,"2018",4,21,"Online",FALSE,0,0,69.3,1,TRUE
"INN00804",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",29,"2017",9,30,"Online",FALSE,0,0,90.25,2,TRUE
"INN00805",2,0,2,3,"Meal Plan 1",FALSE,"Room_Type 1",179,"2018",9,2,"Online",FALSE,0,0,119.85,0,FALSE
"INN00806",2,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",81,"2017",12,6,"Online",FALSE,0,0,76.5,2,TRUE
"INN00807",2,0,0,3,"Not Selected",FALSE,"Room_Type 1",35,"2018",10,27,"Online",FALSE,0,0,109,2,TRUE
"INN00808",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 1",60,"2018",5,21,"Online",FALSE,0,0,126.9,1,TRUE
"INN00809",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",34,"2018",7,19,"Corporate",FALSE,0,0,65,0,TRUE
"INN00810",1,0,1,1,"Meal Plan 1",FALSE,"Room_Type 1",0,"2018",1,2,"Online",FALSE,0,0,86,0,TRUE
"INN00811",2,0,1,3,"Not Selected",FALSE,"Room_Type 1",5,"2018",7,14,"Online",FALSE,0,0,139,1,TRUE
"INN00812",2,0,2,0,"Meal Plan 1",FALSE,"Room_Type 2",48,"2018",9,4,"Online",FALSE,0,0,109.8,1,TRUE
"INN00813",2,0,2,3,"Meal Plan 1",FALSE,"Room_Type 4",54,"2018",5,12,"Online",FALSE,0,0,132.6,0,FALSE
"INN00814",1,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",57,"2018",6,10,"Offline",FALSE,0,0,75.33,0,TRUE
"INN00815",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",5,"2017",9,9,"Corporate",FALSE,0,0,65,0,TRUE
"INN00816",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",130,"2018",11,26,"Offline",FALSE,0,0,68,0,TRUE
"INN00817",2,1,4,6,"Meal Plan 1",FALSE,"Room_Type 1",57,"2017",12,26,"Online",FALSE,0,0,113.85,0,TRUE
"INN00818",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",89,"2018",4,12,"Online",FALSE,0,0,96.3,0,TRUE
"INN00819",2,0,0,3,"Not Selected",FALSE,"Room_Type 1",221,"2018",12,29,"Online",FALSE,0,0,79.5,2,FALSE
"INN00820",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",1,"2017",11,10,"Corporate",TRUE,0,1,40,1,TRUE
"INN00821",1,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",116,"2018",2,28,"Offline",FALSE,0,0,76,0,TRUE
"INN00822",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 4",139,"2018",9,5,"Offline",FALSE,0,0,90.95,0,TRUE
"INN00823",2,0,0,1,"Meal Plan 2",FALSE,"Room_Type 1",55,"2018",4,6,"Offline",FALSE,0,0,104,0,TRUE
"INN00824",2,0,1,1,"Meal Plan 2",FALSE,"Room_Type 1",247,"2018",6,6,"Online",FALSE,0,0,109,0,FALSE
"INN00825",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",74,"2017",9,18,"Offline",FALSE,0,0,109,0,TRUE
"INN00826",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",2,"2017",12,11,"Offline",FALSE,0,0,75,0,TRUE
"INN00827",3,0,1,1,"Meal Plan 1",FALSE,"Room_Type 4",47,"2018",7,2,"Online",FALSE,0,0,150.3,2,TRUE
"INN00828",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",56,"2018",6,8,"Offline",FALSE,0,0,120,0,TRUE
"INN00829",2,0,2,1,"Meal Plan 2",FALSE,"Room_Type 1",96,"2017",7,11,"Offline",FALSE,0,0,94.5,0,TRUE
"INN00830",2,0,2,1,"Not Selected",TRUE,"Room_Type 1",156,"2018",8,21,"Online",FALSE,0,0,103.5,0,FALSE
"INN00831",1,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",166,"2018",11,1,"Online",FALSE,0,0,110,0,FALSE
"INN00832",2,0,2,3,"Meal Plan 1",FALSE,"Room_Type 1",268,"2018",4,8,"Online",FALSE,0,0,78,0,FALSE
"INN00833",2,0,2,3,"Meal Plan 1",FALSE,"Room_Type 1",32,"2018",3,11,"Offline",FALSE,0,0,85,0,TRUE
"INN00834",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",0,"2017",10,1,"Complementary",TRUE,0,1,0,0,TRUE
"INN00835",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",107,"2018",6,10,"Offline",FALSE,0,0,130,1,TRUE
"INN00836",1,0,0,3,"Meal Plan 1",FALSE,"Room_Type 6",159,"2018",5,26,"Online",FALSE,0,0,187.85,0,FALSE
"INN00837",3,0,0,3,"Meal Plan 1",FALSE,"Room_Type 4",46,"2018",8,24,"Online",FALSE,0,0,168.3,2,TRUE
"INN00838",2,0,0,4,"Not Selected",FALSE,"Room_Type 1",17,"2018",11,16,"Online",FALSE,0,0,74.8,2,TRUE
"INN00839",2,0,2,3,"Meal Plan 1",FALSE,"Room_Type 4",57,"2018",4,21,"Online",FALSE,0,0,112.2,0,FALSE
"INN00840",2,0,1,0,"Meal Plan 1",TRUE,"Room_Type 4",1,"2018",1,4,"Online",FALSE,0,0,106,1,TRUE
"INN00841",2,0,2,3,"Meal Plan 1",FALSE,"Room_Type 4",159,"2018",9,30,"Online",FALSE,0,0,134.46,2,FALSE
"INN00842",1,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",24,"2018",9,12,"Online",FALSE,0,0,108,1,TRUE
"INN00843",2,0,0,5,"Meal Plan 1",FALSE,"Room_Type 1",17,"2017",11,3,"Online",FALSE,0,0,90.95,1,TRUE
"INN00844",1,0,2,1,"Not Selected",FALSE,"Room_Type 1",9,"2018",2,21,"Online",FALSE,0,0,79,0,FALSE
"INN00845",3,0,0,2,"Meal Plan 1",FALSE,"Room_Type 4",111,"2018",9,16,"Online",FALSE,0,0,168.3,3,TRUE
"INN00846",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",74,"2017",9,18,"Offline",FALSE,0,0,101.5,0,TRUE
"INN00847",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",56,"2017",9,17,"Offline",FALSE,0,0,82,0,TRUE
"INN00848",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",5,"2018",5,24,"Corporate",FALSE,0,0,110,1,TRUE
"INN00849",2,1,0,1,"Meal Plan 1",FALSE,"Room_Type 1",3,"2017",8,20,"Online",TRUE,0,1,106,3,TRUE
"INN00850",2,0,1,2,"Meal Plan 2",FALSE,"Room_Type 1",194,"2018",8,22,"Online",FALSE,0,0,102.25,1,FALSE
"INN00851",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",3,"2018",6,23,"Offline",FALSE,0,0,95,0,TRUE
"INN00852",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",19,"2017",10,7,"Corporate",FALSE,0,0,85.5,0,TRUE
"INN00853",2,1,1,2,"Meal Plan 1",FALSE,"Room_Type 1",33,"2018",2,26,"Online",FALSE,0,0,102.37,1,TRUE
"INN00854",2,0,0,1,"Not Selected",FALSE,"Room_Type 1",0,"2018",6,17,"Online",FALSE,0,0,129,1,TRUE
"INN00855",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",0,"2017",8,19,"Online",FALSE,0,0,106,2,TRUE
"INN00856",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 4",69,"2018",11,4,"Online",FALSE,0,0,102.6,0,TRUE
"INN00857",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",7,"2017",10,28,"Online",FALSE,0,0,92.4,1,TRUE
"INN00858",2,0,1,2,"Not Selected",FALSE,"Room_Type 1",40,"2018",3,7,"Online",FALSE,0,0,82.1,1,TRUE
"INN00859",2,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",184,"2018",7,10,"Online",FALSE,0,0,105.3,1,FALSE
"INN00860",2,1,1,4,"Meal Plan 1",FALSE,"Room_Type 1",73,"2018",10,12,"Online",FALSE,0,0,135,1,FALSE
"INN00861",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",213,"2018",6,7,"Online",FALSE,0,0,130,0,FALSE
"INN00862",2,0,1,1,"Not Selected",FALSE,"Room_Type 1",79,"2018",4,2,"Online",FALSE,0,0,76.5,0,FALSE
"INN00863",2,0,2,1,"Not Selected",FALSE,"Room_Type 1",6,"2018",5,8,"Online",FALSE,0,0,108,2,TRUE
"INN00864",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",29,"2018",12,2,"Corporate",FALSE,0,0,85,0,TRUE
"INN00865",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 4",11,"2018",10,10,"Offline",FALSE,0,0,107,0,TRUE
"INN00866",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",29,"2018",12,2,"Corporate",FALSE,0,0,85,2,TRUE
"INN00867",2,0,2,3,"Meal Plan 1",FALSE,"Room_Type 1",52,"2018",2,4,"Online",FALSE,0,0,73.95,0,FALSE
"INN00868",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",30,"2018",3,4,"Online",FALSE,0,0,88.4,0,TRUE
"INN00869",1,0,0,1,"Meal Plan 1",TRUE,"Room_Type 1",1,"2018",4,13,"Corporate",TRUE,0,2,67,1,TRUE
"INN00870",1,0,0,3,"Meal Plan 1",FALSE,"Room_Type 4",16,"2018",3,8,"Corporate",FALSE,0,0,76,0,TRUE
"INN00871",1,0,2,2,"Meal Plan 1",FALSE,"Room_Type 1",48,"2018",5,22,"Offline",FALSE,0,0,81,0,TRUE
"INN00872",2,0,1,2,"Meal Plan 2",FALSE,"Room_Type 1",315,"2018",9,30,"Online",FALSE,0,0,160,0,FALSE
"INN00873",1,0,2,0,"Meal Plan 1",FALSE,"Room_Type 1",3,"2018",10,30,"Online",FALSE,0,0,150,2,TRUE
"INN00874",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",0,"2018",10,13,"Offline",FALSE,0,0,90,0,TRUE
"INN00875",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",69,"2017",9,22,"Offline",FALSE,0,0,106,0,TRUE
"INN00876",2,0,2,2,"Not Selected",FALSE,"Room_Type 1",99,"2018",5,1,"Online",FALSE,0,0,89.25,0,FALSE
"INN00877",2,1,2,1,"Not Selected",FALSE,"Room_Type 1",73,"2018",4,3,"Online",FALSE,0,0,94,1,TRUE
"INN00878",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",181,"2018",10,11,"Online",FALSE,0,0,120,0,FALSE
"INN00879",2,0,0,1,"Not Selected",FALSE,"Room_Type 1",30,"2018",9,15,"Online",FALSE,0,0,125.1,2,TRUE
"INN00880",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 4",56,"2017",11,6,"Offline",FALSE,0,0,60,0,TRUE
"INN00881",2,0,2,0,"Meal Plan 1",FALSE,"Room_Type 1",83,"2018",12,18,"Offline",FALSE,0,0,75,0,TRUE
"INN00882",2,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",0,"2018",5,24,"Corporate",FALSE,0,0,125.1,0,TRUE
"INN00883",2,0,2,3,"Meal Plan 1",FALSE,"Room_Type 4",92,"2018",12,22,"Online",FALSE,0,0,96.9,1,TRUE
"INN00884",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 4",11,"2018",2,12,"Offline",TRUE,1,0,93.8,0,TRUE
"INN00885",2,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",67,"2018",9,6,"Online",FALSE,0,0,98.1,1,FALSE
"INN00886",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 1",25,"2018",2,7,"Online",FALSE,0,0,64.64,0,TRUE
"INN00887",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 1",32,"2018",7,18,"Offline",FALSE,0,0,105,1,TRUE
"INN00888",2,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",286,"2018",10,16,"Online",FALSE,0,0,90,0,FALSE
"INN00889",2,0,2,2,"Meal Plan 1",FALSE,"Room_Type 1",80,"2018",3,25,"Offline",FALSE,0,0,74.8,1,TRUE
"INN00890",2,0,0,5,"Meal Plan 1",FALSE,"Room_Type 1",186,"2018",7,12,"Online",FALSE,0,0,90.95,2,FALSE
"INN00891",1,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",263,"2017",9,21,"Offline",FALSE,0,0,59.5,0,TRUE
"INN00892",2,0,2,1,"Meal Plan 2",FALSE,"Room_Type 1",103,"2017",7,18,"Online",FALSE,0,0,94.5,0,FALSE
"INN00893",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 4",114,"2018",6,2,"Online",FALSE,0,0,140.4,0,FALSE
"INN00894",1,0,2,4,"Meal Plan 1",FALSE,"Room_Type 1",245,"2018",7,6,"Online",FALSE,0,0,110,0,FALSE
"INN00895",1,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",24,"2018",10,3,"Corporate",TRUE,0,2,95,0,TRUE
"INN00896",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",39,"2017",8,14,"Offline",FALSE,0,0,109,1,TRUE
"INN00897",2,0,2,1,"Not Selected",TRUE,"Room_Type 1",29,"2017",12,6,"Offline",FALSE,0,0,66,1,TRUE
"INN00898",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",2,"2018",10,6,"Complementary",TRUE,2,7,0,3,TRUE
"INN00899",1,0,2,7,"Meal Plan 1",FALSE,"Room_Type 1",14,"2018",3,4,"Online",FALSE,0,0,88.33,0,FALSE
"INN00900",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",37,"2018",10,13,"Offline",FALSE,0,0,105,0,TRUE
"INN00901",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",273,"2018",5,13,"Online",FALSE,0,0,95,0,FALSE
"INN00902",2,1,0,3,"Meal Plan 1",FALSE,"Room_Type 1",124,"2018",5,31,"Online",FALSE,0,0,143.1,1,FALSE
"INN00903",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",104,"2017",10,6,"Online",FALSE,0,0,114,1,FALSE
"INN00904",2,0,2,5,"Meal Plan 1",FALSE,"Room_Type 1",51,"2017",9,16,"Offline",FALSE,0,0,75.6,1,TRUE
"INN00905",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",65,"2018",9,27,"Online",FALSE,0,0,135.9,3,TRUE
"INN00906",2,0,2,1,"Meal Plan 1",FALSE,"Room_Type 1",179,"2018",10,1,"Online",FALSE,0,0,108.9,2,FALSE
"INN00907",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",4,"2018",1,8,"Offline",FALSE,0,0,70,0,TRUE
"INN00908",2,0,1,1,"Meal Plan 1",FALSE,"Room_Type 1",80,"2018",11,12,"Online",FALSE,0,0,93.6,0,FALSE
"INN00909",2,0,0,1,"Not Selected",FALSE,"Room_Type 1",56,"2018",7,27,"Online",FALSE,0,0,125.1,1,TRUE
"INN00910",1,0,0,1,"Meal Plan 2",FALSE,"Room_Type 1",221,"2018",8,12,"Offline",FALSE,0,0,73,0,TRUE
"INN00911",2,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",263,"2017",9,21,"Offline",FALSE,0,0,67,0,TRUE
"INN00912",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",160,"2017",12,30,"Offline",FALSE,0,0,70,0,TRUE
"INN00913",2,0,2,0,"Meal Plan 1",FALSE,"Room_Type 4",174,"2018",6,5,"Online",FALSE,0,0,115.2,0,FALSE
"INN00914",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",19,"2018",11,2,"Offline",FALSE,0,0,75,0,TRUE
"INN00915",2,0,0,2,"Meal Plan 2",FALSE,"Room_Type 1",63,"2017",9,4,"Offline",FALSE,0,0,116,0,TRUE
"INN00916",1,0,1,0,"Meal Plan 1",FALSE,"Room_Type 1",0,"2018",1,3,"Online",FALSE,0,0,81,0,TRUE
"INN00917",1,0,2,0,"Meal Plan 1",FALSE,"Room_Type 1",5,"2017",9,20,"Online",FALSE,0,0,92.4,1,TRUE
"INN00918",1,0,0,1,"Meal Plan 1",FALSE,"Room_Type 1",0,"2018",6,23,"Online",FALSE,0,0,69.84,0,TRUE
"INN00919",1,0,0,2,"Meal Plan 1",FALSE,"Room_Type 1",86,"2017",9,24,"Offline",FALSE,0,0,87.5,0,TRUE
"INN00920",2,0,1,2,"Meal Plan 1",FALSE,"Room_Type 1",38,"2018",1,15,"Online",FALSE,0,0,55.59,0,TRUE
"INN00921",2,0,2,5,"Meal Plan 1",FALSE,"Room_Type 1",38,"2017",9,14,"Online",FALSE,0,0,101.83,1,TRUE
"INN00922",2,0,0,3,"Meal Plan 1",FALSE,"Room_Type 1",176,"2018",9,8,"Online",FALSE,0,0,125.1,0,FALSE
"INN00923",1,0,1,1,"Meal Plan 1",FALSE,"Room_Type 1",13,"2018",7,11,"Corporate",FALSE,0,0,79,0,TRUE
"INN00924",3,0,0,3,"Meal Plan 1",FALSE,"Room_Type 4",156,"2018",12,27,"Online",FALSE,0,0,122.4,0,TRUE
"INN00925",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 4",182,"2018",8,15,"Online",FALSE,0,0,112.2,1,FALSE
"INN00926",2,0,1,3,"Meal Plan 1",FALSE,"Room_Type 4",11,"2018",9,15,"Online",FALSE,0,0,113.34,1,TRUE
